,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels
10038,https://g17.dhi-roma.it/resources/event_17435,APOSTOLIC PROVISION 17435,Joannes predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_218562,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_711,Constantiensis provincia rothomagen,,"Resignation,Personal reason,apostolic provision,papal grace"
10039,https://g17.dhi-roma.it/resources/event_14182,APOSTOLIC PROVISION 14182,Christophorus Lizot,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_189415,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_501,Sagiensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10040,https://g17.dhi-roma.it/resources/event_4442,APOSTOLIC PROVISION 4442,Orlandus Loli,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_77341,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_530,Senensis,1622-12-10T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10041,https://g17.dhi-roma.it/resources/event_1780,APOSTOLIC PROVISION 1780,Jacobo Castracane,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_34982,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_184,Casenatensis,1622-12-05T00:00:00Z,"apostolic provision,papal grace,Reservation of a pension,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
10042,https://g17.dhi-roma.it/resources/event_7190,APOSTOLIC PROVISION 7190,Fran.si Baroni,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_108451,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_231,Cusentina,1678-08-24T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office,Administrative office,Undefined administrative office,Holder of a portion"
10043,https://g17.dhi-roma.it/resources/event_3771,APOSTOLIC PROVISION 3771,Franciscus Joannes Marti,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_68033,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,1678-04-05T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10044,https://g17.dhi-roma.it/resources/event_8356,APOSTOLIC PROVISION 8356,Francisci le Court,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_118312,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1677-10-30T00:00:00Z,"apostolic provision,papal grace,Sanction,Incompatibility,Rectorship,Liturgical office"
10045,https://g17.dhi-roma.it/resources/event_9331,APOSTOLIC PROVISION 9331,Petrus Rimbaud,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_128113,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_404,Narbonensis,1678-01-15T00:00:00Z,"apostolic provision,papal grace,Without care of souls,Administrative office,Holder of a canonship,Defined administrative office,Prebendary,Pastor,Liturgical office,Church in a monastery,Monastic institutions"
10046,https://g17.dhi-roma.it/resources/event_2458,APOSTOLIC PROVISION 2458,Gregorius Portius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_27940,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_451,Perusina,1622-10-20T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason"
10047,https://g17.dhi-roma.it/resources/event_5424,APOSTOLIC PROVISION 5424,Caroli F,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_88193,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_698,Oristano,1622-03-30T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
10048,https://g17.dhi-roma.it/resources/event_3660,APOSTOLIC PROVISION 3660,Petrus Fernandez,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_66562,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_469,Portugallensis,1622-03-15T00:00:00Z,"apostolic provision,papal grace,Extension,Rectorship,Liturgical office,Office in a monastery,Abbot"
10049,https://g17.dhi-roma.it/resources/event_7654,APOSTOLIC PROVISION 7654,Sanoti de,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_112625,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_502,Sagonensis,1622-04-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
10050,https://g17.dhi-roma.it/resources/event_8391,APOSTOLIC PROVISION 8391,Ludovicus Bautot,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_118718,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_709,Noviomensis,1677-11-07T00:00:00Z,"apostolic provision,papal grace,Sanction,Incompatibility,Rectorship,Liturgical office"
10051,https://g17.dhi-roma.it/resources/event_6347,APOSTOLIC PROVISION 6347,Carolus Ceppa,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_98923,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_304,Iserniensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
10052,https://g17.dhi-roma.it/resources/event_13298,APOSTOLIC PROVISION 13298,Joannis Julliot,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_175682,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_336,Lingonensis,,"apostolic provision,papal grace,Rectorship,Liturgical office"
10053,https://g17.dhi-roma.it/resources/event_3662,APOSTOLIC PROVISION 3662,Joannes Coronado,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_66176,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_461,Placentina provinciae Compostellanae,1622-03-15T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Holder of prestimony,Undefined administrative office,Administrative office,Parish Church,Church institutions"
10054,https://g17.dhi-roma.it/resources/event_1028,APOSTOLIC PROVISION 1028,Thome de Vaius,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_30867,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,1622-11-15T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10055,https://g17.dhi-roma.it/resources/event_9921,APOSTOLIC PROVISION 9921,Rolandi Lesquevin,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_134605,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_45,Ambianensis,,"apostolic provision,papal grace,Without care of souls,Pastor,Liturgical office"
10056,https://g17.dhi-roma.it/resources/event_1625,APOSTOLIC PROVISION 1625,Lazari de Urtebia,https://g17.dhi-roma.it/raw/label_160,https://g17.dhi-roma.it/raw/element_21739,current possessor,https://g17.dhi-roma.it/resources/type_98,https://g17.dhi-roma.it/resources/institution_566,Tirasonensis,1678-07-13T00:00:00Z,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
10057,https://g17.dhi-roma.it/resources/event_1727,APOSTOLIC PROVISION 1727,Joannes Aranjes,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_29772,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,1622-11-12T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Sexton,Defined administrative office,Parish Church,Church institutions"
10058,https://g17.dhi-roma.it/resources/event_7835,APOSTOLIC PROVISION 7835,Ionnis R,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_113817,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_309,Justinopolitana,1622-07-06T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Heir,Undefined administrative office,Administrative office"
10059,https://g17.dhi-roma.it/resources/event_555,APOSTOLIC PROVISION 555,Rugerii Alesii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_37809,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_530,Senensis,1622-12-20T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,church,Church institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
10060,https://g17.dhi-roma.it/resources/event_4997,APOSTOLIC PROVISION 4997,Geraldus de Sainct Jean,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_83005,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_211,Convenarum,,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10061,https://g17.dhi-roma.it/resources/event_3518,APOSTOLIC PROVISION 3518,Josephi Echaburu,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_63679,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,1678-02-16T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Priory,Monastic institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10062,https://g17.dhi-roma.it/resources/event_8401,APOSTOLIC PROVISION 8401,Nicolaus Herman seu Hermant,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_118838,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_45,Ambianensis,1677-11-07T00:00:00Z,"Placing a commenda,apostolic provision,papal grace,Prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition"
10063,https://g17.dhi-roma.it/resources/event_2452,APOSTOLIC PROVISION 2452,Donati Antonii Chiosti,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_27790,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_592,Ugentina,1622-10-24T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
10064,https://g17.dhi-roma.it/resources/event_4421,APOSTOLIC PROVISION 4421,Prosper de Iulianus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_77056,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,1623-01-09T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Pastor,Liturgical office"
10065,https://g17.dhi-roma.it/resources/event_6241,APOSTOLIC PROVISION 6241,Marchi Sarria,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_97587,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_143,Calaguritana,1622-08-09T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Parish Church,Church institutions"
10066,https://g17.dhi-roma.it/resources/event_5249,APOSTOLIC PROVISION 5249,Marcus Garcia de M,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_85918,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_143,Calaguritana,1622-02-18T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10067,https://g17.dhi-roma.it/resources/event_9494,APOSTOLIC PROVISION 9494,Joannis Robert,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_129833,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1677-12-29T00:00:00Z,"Placing a commenda,apostolic provision,papal grace,Prior,Office in a monastery"
10068,https://g17.dhi-roma.it/resources/event_8455,APOSTOLIC PROVISION 8455,cognominati Briet,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_119471,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,1677-11-07T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason"
10069,https://g17.dhi-roma.it/resources/event_6890,APOSTOLIC PROVISION 6890,Lunardi Falangola,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_105115,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_515,Sancti Marci,,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
10070,https://g17.dhi-roma.it/resources/event_8535,APOSTOLIC PROVISION 8535,Ludovicus de Lyon,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_120355,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,1677-11-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Prior,Office in a monastery"
10071,https://g17.dhi-roma.it/resources/event_1327,APOSTOLIC PROVISION 1327,Cataldus Maranta,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_29339,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_553,Tarentina,1622-11-03T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
10072,https://g17.dhi-roma.it/resources/event_8296,APOSTOLIC PROVISION 8296,Joannes Perboyre,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_117603,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,1677-10-23T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10073,https://g17.dhi-roma.it/resources/event_9670,APOSTOLIC PROVISION 9670,Blasii Berthod,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_131766,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_589,Turonensis,1678-01-23T00:00:00Z,"Placing a commenda,apostolic provision,papal grace,Order of Saint Benedict,Orders of the monastic tradition,Office in a monastery,Head of the monastery"
10074,https://g17.dhi-roma.it/resources/event_12865,APOSTOLIC PROVISION 12865,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_173907,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_501,Sagiensis,,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Rectorship,Liturgical office"
10075,https://g17.dhi-roma.it/resources/event_3453,APOSTOLIC PROVISION 3453,Marini Marello,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_62855,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_256,Feretrana,1678-01-19T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Holder of a Parish,Liturgical office,Parish Church,Church institutions"
10076,https://g17.dhi-roma.it/resources/event_5016,APOSTOLIC PROVISION 5016,Jacobus Tamenier,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_83213,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,Pastor,Liturgical office,Church institutions,Collegiate church"
10077,https://g17.dhi-roma.it/resources/event_7820,APOSTOLIC PROVISION 7820,Ciaullus Cialli,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_93906,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_550,Sutrina,1622-06-23T00:00:00Z,"apostolic provision,papal grace,Restoration,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of a canonship,Defined administrative office,Canonship"
10078,https://g17.dhi-roma.it/resources/event_16598,APOSTOLIC PROVISION 16598,Nicolai Vosgien,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_207935,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_587,Tullensis,1622-09-23T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Rectorship,Liturgical office"
10079,https://g17.dhi-roma.it/resources/event_2513,APOSTOLIC PROVISION 2513,Josephi de Vasconiellos,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_19053,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_713,Elborensis,1678-05-04T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10080,https://g17.dhi-roma.it/resources/event_3369,APOSTOLIC PROVISION 3369,Michael Fadrigue,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_61880,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_187,Civitatensis Provinciae Compostellani,1677-12-02T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Undefined administrative office,Holder of a portion,church,Church institutions"
10081,https://g17.dhi-roma.it/resources/event_2235,APOSTOLIC PROVISION 2235,Andreas Sanchez de Villamayor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_41086,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,1678-06-01T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10082,https://g17.dhi-roma.it/resources/event_6420,APOSTOLIC PROVISION 6420,Ioannis Antonii Vinalde,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_99811,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_266,Fossanensis,1622-09-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10083,https://g17.dhi-roma.it/resources/event_8388,APOSTOLIC PROVISION 8388,Francisci Duchier,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_118690,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1677-11-07T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office"
10084,https://g17.dhi-roma.it/resources/event_1916,APOSTOLIC PROVISION 1916,Thadeo Petri Pauli Gobbi,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_30060,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_261,Firmana,1622-11-09T00:00:00Z,"apostolic provision,papal grace,Reservation of a pension,Prior,Office in a monastery,Parish Church,Church institutions"
10085,https://g17.dhi-roma.it/resources/event_6980,APOSTOLIC PROVISION 6980,Benedicti Agnese,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_106119,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_42,Alifana,1678-06-02T00:00:00Z,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10086,https://g17.dhi-roma.it/resources/event_3859,APOSTOLIC PROVISION 3859,Michaelis angelis Serra,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_69100,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,1622-03-04T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
10087,https://g17.dhi-roma.it/resources/event_1080,APOSTOLIC PROVISION 1080,Iacobi Xutine,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_36831,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,1622-12-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Sexton,Defined administrative office,Parish Church,Church institutions"
10088,https://g17.dhi-roma.it/resources/event_1441,APOSTOLIC PROVISION 1441,Joannes de Castejone,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_24021,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_134,Burgensis,1678-09-21T00:00:00Z,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
10089,https://g17.dhi-roma.it/resources/event_6585,APOSTOLIC PROVISION 6585,Andreae Villes,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_101509,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_211,Convenarum,,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,Pastor,Liturgical office,Church institutions,Collegiate church"
10090,https://g17.dhi-roma.it/resources/event_2040,APOSTOLIC PROVISION 2040,ultimi possessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_38233,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_79,Atrebatensis,1678-08-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Pastor,Liturgical office,Parish Church,Church institutions"
10091,https://g17.dhi-roma.it/resources/event_5982,APOSTOLIC PROVISION 5982,Francisco Cecchino,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_94736,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_624,Verulana,1622-06-18T00:00:00Z,"deceased in Rome,apostolic provision,papal grace,Motu proprio,death of previous holder,Personal reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
10092,https://g17.dhi-roma.it/resources/event_6774,APOSTOLIC PROVISION 6774,Stephani Celamini,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_103651,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,1678-02-28T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
10093,https://g17.dhi-roma.it/resources/event_9811,APOSTOLIC PROVISION 9811,Idem Ludovicu,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_133370,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_362,Massiliensis,,"Resignation,Personal reason,apostolic provision,papal grace,Pastor,Liturgical office,Parish Church,Church institutions"
10094,https://g17.dhi-roma.it/resources/event_14274,APOSTOLIC PROVISION 14274,Joannes predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_190322,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_386,Mirapicensis,1678-06-03T00:00:00Z,"apostolic provision,papal grace,Reservation of a pension,Prior,Office in a monastery"
10095,https://g17.dhi-roma.it/resources/event_4961,APOSTOLIC PROVISION 4961,Joannis de la Chastaigner,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_82596,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
10096,https://g17.dhi-roma.it/resources/event_4209,APOSTOLIC PROVISION 4209,Jacobus Ferry,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_73780,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Rectorship,Liturgical office"
10097,https://g17.dhi-roma.it/resources/event_15940,APOSTOLIC PROVISION 15940,Bernardus Vialent,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_201400,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,1678-08-04T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office"
10098,https://g17.dhi-roma.it/resources/event_8260,APOSTOLIC PROVISION 8260,Jois Baudicon,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_117214,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_418,Nivernensis,1677-10-23T00:00:00Z,"apostolic provision,papal grace,Hospital,Charitable institutions,Pastor,Liturgical office"
10099,https://g17.dhi-roma.it/resources/event_16976,APOSTOLIC PROVISION 16976,Ioannes Rabadel,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_213986,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_547,Suessionensis,1622-02-26T00:00:00Z,"apostolic provision,papal grace,Undetermined reason,Unknown reason"
10100,https://g17.dhi-roma.it/resources/event_2021,APOSTOLIC PROVISION 2021,cognominati de Palme,https://g17.dhi-roma.it/raw/label_160,https://g17.dhi-roma.it/raw/element_37253,current possessor,https://g17.dhi-roma.it/resources/type_98,https://g17.dhi-roma.it/resources/institution_587,Tullensis,1678-07-09T00:00:00Z,"Simony,Sanction,apostolic provision,papal grace,Rectorship,Liturgical office,Parish Church,Church institutions"
10101,https://g17.dhi-roma.it/resources/event_1653,APOSTOLIC PROVISION 1653,Claudius de Sallo,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_41238,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,1677-10-08T00:00:00Z,"apostolic provision,papal grace,Renewed commenda,Order of Cluny,Orders of the monastic tradition,Prior,Office in a monastery,Priory,Monastic institutions"
10102,https://g17.dhi-roma.it/resources/event_8231,APOSTOLIC PROVISION 8231,Petrus Chaseray,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_116878,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,1677-10-16T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Church institutions,Collegiate church"
