,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
409,https://g17.dhi-roma.it/resources/event_2055,APOSTOLIC PROVISION 2055,1678-02-04,1678-09-06,https://g17.dhi-roma.it/resources/institution_68,Arelatensis,https://g17.dhi-roma.it/resources/institution_835,Arles,POINT (4.6286111111111 43.676944444444),https://g17.dhi-roma.it/resources/place_64,Arles,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",214.0,POINT (4.6286111111111 43.676944444444),POINT (12.498611111111 41.8975),"(43.676944444444, 4.6286111111111)","(41.8975, 12.498611111111)",673.2836309247078,6.512166683544291,0.030430685437122854
1458,https://g17.dhi-roma.it/resources/event_23685,APOSTOLIC PROVISION 23685,1622-07-08,1623-02-13,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,Undetermined reason,Unknown reason,Monastery,Monastic institutions,Administrative office,Sacristan,Defined administrative office",220.0,POINT (2.8166666666667 41.983333333333),POINT (12.482777777778 41.893055555556),"(41.983333333333, 2.8166666666667)","(41.893055555556, 12.482777777778)",801.2563975174069,6.686180992624105,0.030391731784655023
2886,https://g17.dhi-roma.it/resources/event_3402,APOSTOLIC PROVISION 3402,1677-04-15,1677-12-16,https://g17.dhi-roma.it/resources/institution_636,Visensis,https://g17.dhi-roma.it/resources/institution_873,Braga,POINT (-7.913888888888889 40.6575),https://g17.dhi-roma.it/resources/place_616,Viseu,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,According to the constitution,Office in a monastery,Head of an abbey,Parish Church,Church institutions",245.0,POINT (-7.913888888888889 40.6575),POINT (12.498611111111 41.8975),"(40.6575, -7.913888888888889)","(41.8975, 12.498611111111)",1711.6622959596903,7.4452202802110685,0.030388654204943136
25,https://g17.dhi-roma.it/resources/event_3772,APOSTOLIC PROVISION 3772,1677-08-16,1678-04-05,https://g17.dhi-roma.it/resources/institution_560,Terulensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-1.1072222222222 40.343611111111),https://g17.dhi-roma.it/resources/place_547,Teruel,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Rectorship,Parish Church,Church institutions",232.0,POINT (-1.1072222222222 40.343611111111),POINT (12.482777777778 41.893055555556),"(40.343611111111, -1.1072222222222)","(41.893055555556, 12.482777777778)",1152.9876442835553,7.050111804065548,0.030388412948558395
3699,https://g17.dhi-roma.it/resources/event_4551,APOSTOLIC PROVISION 4551,1622-07-16,1623-01-24,https://g17.dhi-roma.it/resources/institution_578,Tricaricensis,https://g17.dhi-roma.it/resources/institution_854,Acerenza,POINT (16.15 40.616666666667),https://g17.dhi-roma.it/resources/place_565,Tricarico,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",192.0,POINT (16.15 40.616666666667),POINT (12.482777777778 41.893055555556),"(40.616666666667, 16.15)","(41.893055555556, 12.482777777778)",338.425564690193,5.8243041706534315,0.03033491755548662
3486,https://g17.dhi-roma.it/resources/event_7218,APOSTOLIC PROVISION 7218,1677-11-15,1678-07-12,https://g17.dhi-roma.it/resources/institution_440,Palentina,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.5206472222222 42.432127777778),https://g17.dhi-roma.it/resources/place_432,Palencia Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",239.0,POINT (-4.5206472222222 42.432127777778),POINT (12.498611111111 41.8975),"(42.432127777778, -4.5206472222222)","(41.8975, 12.498611111111)",1405.3115896886866,7.248014329200484,0.030326419787449724
3894,https://g17.dhi-roma.it/resources/event_7217,APOSTOLIC PROVISION 7217,1677-11-15,1678-07-12,https://g17.dhi-roma.it/resources/institution_440,Palentina,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.5206472222222 42.432127777778),https://g17.dhi-roma.it/resources/place_432,Palencia Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",239.0,POINT (-4.5206472222222 42.432127777778),POINT (12.498611111111 41.8975),"(42.432127777778, -4.5206472222222)","(41.8975, 12.498611111111)",1405.3115896886866,7.248014329200484,0.030326419787449724
333,https://g17.dhi-roma.it/resources/event_6002,APOSTOLIC PROVISION 6002,1621-12-16,1622-07-06,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",202.0,POINT (9.155 45.185280555556),POINT (12.498611111111 41.8975),"(45.185280555556, 9.155)","(41.8975, 12.498611111111)",454.2848668375892,6.118724461265321,0.030290715154778818
3986,https://g17.dhi-roma.it/resources/event_6004,APOSTOLIC PROVISION 6004,1621-12-16,1622-07-06,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Archpriest,Liturgical office,Parish Church,Church institutions",202.0,POINT (9.155 45.185280555556),POINT (12.498611111111 41.8975),"(45.185280555556, 9.155)","(41.8975, 12.498611111111)",454.2848668375892,6.118724461265321,0.030290715154778818
3685,https://g17.dhi-roma.it/resources/event_6003,APOSTOLIC PROVISION 6003,1621-12-16,1622-07-06,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Archpriest,Liturgical office,Parish Church,Church institutions",202.0,POINT (9.155 45.185280555556),POINT (12.498611111111 41.8975),"(45.185280555556, 9.155)","(41.8975, 12.498611111111)",454.2848668375892,6.118724461265321,0.030290715154778818
2235,https://g17.dhi-roma.it/resources/event_1174,APOSTOLIC PROVISION 1174,1622-04-15,1622-11-29,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.63333333333333 41.616666666667),https://g17.dhi-roma.it/resources/place_289,Lleida,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Rectorship,Parish Church,Church institutions",228.0,POINT (0.63333333333333 41.616666666667),POINT (12.482777777778 41.893055555556),"(41.616666666667, 0.63333333333333)","(41.893055555556, 12.482777777778)",985.1890095456624,6.892833510627584,0.030231725923805193
3900,https://g17.dhi-roma.it/resources/event_4586,APOSTOLIC PROVISION 4586,1622-07-16,1623-01-30,https://g17.dhi-roma.it/resources/institution_621,Venetiarum,https://g17.dhi-roma.it/resources/institution_892,Venice,POINT (12.331944444444 45.439722222222),https://g17.dhi-roma.it/resources/place_604,Venice,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",198.0,POINT (12.331944444444 45.439722222222),POINT (12.482777777778 41.893055555556),"(45.439722222222, 12.331944444444)","(41.893055555556, 12.482777777778)",394.2425760656845,5.976966395141272,0.030186698965359957
2807,https://g17.dhi-roma.it/resources/event_1785,APOSTOLIC PROVISION 1785,1622-01-16,1622-09-09,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",236.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.0301723268158833
2632,https://g17.dhi-roma.it/resources/event_6051,APOSTOLIC PROVISION 6051,1621-11-15,1622-07-19,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-5.9833333333333 37.383333333333),https://g17.dhi-roma.it/resources/place_296,Seville,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",246.0,POINT (-5.9833333333333 37.383333333333),POINT (12.498611111111 41.8975),"(37.383333333333, -5.9833333333333)","(41.8975, 12.498611111111)",1659.8914641812135,7.41450749618966,0.03014027437475472
3287,https://g17.dhi-roma.it/resources/event_6050,APOSTOLIC PROVISION 6050,1621-11-15,1622-07-19,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-5.9833333333333 37.383333333333),https://g17.dhi-roma.it/resources/place_296,Seville,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Archdeacon,Liturgical office",246.0,POINT (-5.9833333333333 37.383333333333),POINT (12.498611111111 41.8975),"(37.383333333333, -5.9833333333333)","(41.8975, 12.498611111111)",1659.8914641812135,7.41450749618966,0.03014027437475472
1407,https://g17.dhi-roma.it/resources/event_7049,APOSTOLIC PROVISION 7049,1678-01-16,1678-06-22,https://g17.dhi-roma.it/resources/institution_65,Aquinatensis,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (13.71206265 41.4764273),https://g17.dhi-roma.it/resources/place_61,Aquino,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship,Parish Church,Church institutions,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",157.0,POINT (13.71206265 41.4764273),POINT (12.482777777778 41.893055555556),"(41.4764273, 13.71206265)","(41.893055555556, 12.482777777778)",112.32144503536664,4.721364805538107,0.030072387296421064
208,https://g17.dhi-roma.it/resources/event_6241,APOSTOLIC PROVISION 6241,1621-12-16,1622-08-09,https://g17.dhi-roma.it/resources/institution_143,Calaguritana,https://g17.dhi-roma.it/resources/institution_890,Burgos,POINT (-1.9647222222222 42.303333333333),https://g17.dhi-roma.it/resources/place_138,Calahorra,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Administrative reason,Promotion,death of previous holder,Biographical reasons,Parish Church,Church institutions",236.0,POINT (-1.9647222222222 42.303333333333),POINT (12.498611111111 41.8975),"(42.303333333333, -1.9647222222222)","(41.8975, 12.498611111111)",1195.8213253972594,7.086588529869707,0.03002791749944791
3027,https://g17.dhi-roma.it/resources/event_7249,APOSTOLIC PROVISION 7249,1678-02-14,1678-09-06,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",204.0,POINT (9.5 45.316666666667),POINT (12.498611111111 41.8975),"(45.316666666667, 9.5)","(41.8975, 12.498611111111)",450.38696069910185,6.110107125915958,0.02995150551919587
287,https://g17.dhi-roma.it/resources/event_7250,APOSTOLIC PROVISION 7250,1678-02-14,1678-09-06,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Archpriest,Liturgical office,Parish Church,Church institutions",204.0,POINT (9.5 45.316666666667),POINT (12.498611111111 41.8975),"(45.316666666667, 9.5)","(41.8975, 12.498611111111)",450.38696069910185,6.110107125915958,0.02995150551919587
2572,https://g17.dhi-roma.it/resources/event_7251,APOSTOLIC PROVISION 7251,1678-02-14,1678-09-06,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Archpriest,Liturgical office,Parish Church,Church institutions",204.0,POINT (9.5 45.316666666667),POINT (12.498611111111 41.8975),"(45.316666666667, 9.5)","(41.8975, 12.498611111111)",450.38696069910185,6.110107125915958,0.02995150551919587
1383,https://g17.dhi-roma.it/resources/event_3229,APOSTOLIC PROVISION 3229,1677-03-16,1677-10-06,https://g17.dhi-roma.it/resources/institution_557,Terdonensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.8655555555556 44.894166666667),https://g17.dhi-roma.it/resources/place_1017,Tortona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",204.0,POINT (8.8655555555556 44.894166666667),POINT (12.498611111111 41.8975),"(44.894166666667, 8.8655555555556)","(41.8975, 12.498611111111)",444.28496197784983,6.096466162819088,0.02988463805303475
2610,https://g17.dhi-roma.it/resources/event_7095,APOSTOLIC PROVISION 7095,1677-10-16,1678-06-18,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",245.0,POINT (-5.8502777777778 43.3625),POINT (12.482777777778 41.893055555556),"(43.3625, -5.8502777777778)","(41.893055555556, 12.482777777778)",1509.6344685843771,7.319622826719201,0.029876011537629393
3560,https://g17.dhi-roma.it/resources/event_4227,APOSTOLIC PROVISION 4227,1621-08-16,1622-04-12,https://g17.dhi-roma.it/resources/institution_648,Yprensis,https://g17.dhi-roma.it/resources/institution_1006,Mechelen-Bruxelles,POINT (2.885 50.850833333333334),https://g17.dhi-roma.it/resources/place_293,Ypres,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",239.0,POINT (2.885 50.850833333333334),POINT (12.482777777778 41.893055555556),"(50.850833333333334, 2.885)","(41.893055555556, 12.482777777778)",1237.4864540072158,7.120837548126139,0.029794299364544516
1903,https://g17.dhi-roma.it/resources/event_5694,APOSTOLIC PROVISION 5694,1621-11-15,1622-06-03,https://g17.dhi-roma.it/resources/institution_135,Burgi S. Donnini,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.066666666667 44.866666666667),https://g17.dhi-roma.it/resources/place_130,Fidenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",200.0,POINT (10.066666666667 44.866666666667),POINT (12.498611111111 41.8975),"(44.866666666667, 10.066666666667)","(41.8975, 12.498611111111)",384.21257047367936,5.951195968366835,0.029755979841834174
1694,https://g17.dhi-roma.it/resources/event_7075,APOSTOLIC PROVISION 7075,1677-10-16,1678-06-23,https://g17.dhi-roma.it/resources/institution_437,Pacensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-6.9752777777778 38.880277777778),https://g17.dhi-roma.it/resources/place_429,Badajoz,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Office in a monastery,Abbey Vicar,Church institutions,Chapel,church",250.0,POINT (-6.9752777777778 38.880277777778),POINT (12.482777777778 41.893055555556),"(38.880277777778, -6.9752777777778)","(41.893055555556, 12.482777777778)",1681.8377268067939,7.427642359545098,0.029710569438180394
2877,https://g17.dhi-roma.it/resources/event_3913,APOSTOLIC PROVISION 3913,1621-08-16,1622-04-05,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.63333333333333 41.616666666667),https://g17.dhi-roma.it/resources/place_289,Lleida,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",232.0,POINT (0.63333333333333 41.616666666667),POINT (12.482777777778 41.893055555556),"(41.616666666667, 0.63333333333333)","(41.893055555556, 12.482777777778)",985.1890095456624,6.892833510627584,0.029710489269946485
466,https://g17.dhi-roma.it/resources/event_21793,APOSTOLIC PROVISION 21793,1678-01-16,1678-09-24,https://g17.dhi-roma.it/resources/institution_203,Compostellana,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-8.5333333333333 42.883333333333),https://g17.dhi-roma.it/resources/place_196,Santiago de Compostela,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",251.0,POINT (-8.5333333333333 42.883333333333),POINT (12.498611111111 41.8975),"(42.883333333333, -8.5333333333333)","(41.8975, 12.498611111111)",1730.7647483548546,7.456318640888203,0.0297064487684789
2107,https://g17.dhi-roma.it/resources/event_21792,APOSTOLIC PROVISION 21792,1678-01-16,1678-09-24,https://g17.dhi-roma.it/resources/institution_203,Compostellana,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-8.5333333333333 42.883333333333),https://g17.dhi-roma.it/resources/place_196,Santiago de Compostela,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",251.0,POINT (-8.5333333333333 42.883333333333),POINT (12.498611111111 41.8975),"(42.883333333333, -8.5333333333333)","(41.8975, 12.498611111111)",1730.7647483548546,7.456318640888203,0.0297064487684789
855,https://g17.dhi-roma.it/resources/event_25605,APOSTOLIC PROVISION 25605,1621-12-16,1622-08-13,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",240.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.02966945470228525
3502,https://g17.dhi-roma.it/resources/event_25604,APOSTOLIC PROVISION 25604,1621-12-16,1622-08-13,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",240.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.02966945470228525
1290,https://g17.dhi-roma.it/resources/event_4698,APOSTOLIC PROVISION 4698,1622-08-16,1623-02-11,https://g17.dhi-roma.it/resources/institution_316,Larinensis,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.916666666667 41.8),https://g17.dhi-roma.it/resources/place_307,Larino,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",179.0,POINT (14.916666666667 41.8),POINT (12.482777777778 41.893055555556),"(41.8, 14.916666666667)","(41.893055555556, 12.482777777778)",202.3906032736037,5.310199509821751,0.029665919049283524
3862,https://g17.dhi-roma.it/resources/event_6787,APOSTOLIC PROVISION 6787,1677-09-15,1678-04-05,https://g17.dhi-roma.it/resources/institution_356,Marianensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (10.48789405 45.18583845),https://g17.dhi-roma.it/resources/place_348,Mariana Mantovana,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",202.0,POINT (10.48789405 45.18583845),POINT (12.482777777778 41.893055555556),"(45.18583845, 10.48789405)","(41.893055555556, 12.482777777778)",399.75851222502394,5.990860645358581,0.02965772596712169
2845,https://g17.dhi-roma.it/resources/event_2015,APOSTOLIC PROVISION 2015,1677-11-12,1678-06-13,https://g17.dhi-roma.it/resources/institution_564,Tholonensis,https://g17.dhi-roma.it/resources/institution_835,Arles,POINT (5.9305555555556 43.125),https://g17.dhi-roma.it/resources/place_551,Toulon,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Priory,Monastic institutions",213.0,POINT (5.9305555555556 43.125),POINT (12.453416666666667 41.90222222222222),"(43.125, 5.9305555555556)","(41.90222222222222, 12.453416666666667)",552.8345700410273,6.315058806751818,0.029648163411980365
3231,https://g17.dhi-roma.it/resources/event_2347,APOSTOLIC PROVISION 2347,1622-06-15,1622-12-21,https://g17.dhi-roma.it/resources/institution_254,Faventina,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (11.883333333333 44.285555555556),https://g17.dhi-roma.it/resources/place_245,Faenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",189.0,POINT (11.883333333333 44.285555555556),POINT (12.482777777778 41.893055555556),"(44.285555555556, 11.883333333333)","(41.893055555556, 12.482777777778)",270.2354794176977,5.599293724891518,0.029625892724293744
2814,https://g17.dhi-roma.it/resources/event_4767,APOSTOLIC PROVISION 4767,1622-06-15,1622-12-20,https://g17.dhi-roma.it/resources/institution_459,Pistoriensis,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (10.916666666667 43.933333333333),https://g17.dhi-roma.it/resources/place_450,Pistoia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",188.0,POINT (10.916666666667 43.933333333333),POINT (12.482777777778 41.893055555556),"(43.933333333333, 10.916666666667)","(41.893055555556, 12.482777777778)",260.23122813043597,5.5615705747511575,0.02958282220612318
501,https://g17.dhi-roma.it/resources/event_2060,APOSTOLIC PROVISION 2060,1678-02-04,1678-09-06,https://g17.dhi-roma.it/resources/institution_564,Tholonensis,https://g17.dhi-roma.it/resources/institution_835,Arles,POINT (5.9305555555556 43.125),https://g17.dhi-roma.it/resources/place_551,Toulon,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Priory,Monastic institutions",214.0,POINT (5.9305555555556 43.125),POINT (12.498611111111 41.8975),"(43.125, 5.9305555555556)","(41.8975, 12.498611111111)",556.5803778005794,6.32181159478833,0.02954117567658098
1281,https://g17.dhi-roma.it/resources/event_2003,APOSTOLIC PROVISION 2003,1677-08-16,1678-04-13,https://g17.dhi-roma.it/resources/institution_79,Atrebatensis,https://g17.dhi-roma.it/resources/institution_1005,Cambrai,POINT (2.78 50.289166666667),https://g17.dhi-roma.it/resources/place_75,Arras,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",240.0,POINT (2.78 50.289166666667),POINT (12.453416666666667 41.90222222222222),"(50.289166666667, 2.78)","(41.90222222222222, 12.453416666666667)",1193.1854467565545,7.084381855748037,0.02951825773228349
