"event","event_label","date_value_7","date_value_4","diocese_11","diocese_11_label","province","province_label","map_15","place_13","place_13_label","place_17","place_17_label","map_19","type_labels"
"https://g17.dhi-roma.it/resources/event_5985","APOSTOLIC PROVISION 5985","1622-05-16","1622-07-11","https://g17.dhi-roma.it/resources/institution_637","Viterbiensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.104166666667 42.418611111111)","https://g17.dhi-roma.it/resources/place_617","Viterbo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder"
"https://g17.dhi-roma.it/resources/event_4048","APOSTOLIC PROVISION 4048","1621-10-16","1622-04-11","https://g17.dhi-roma.it/resources/institution_246","Elnensis","https://g17.dhi-roma.it/resources/institution_832","Narbonne","POINT (2.9711111111111 42.600277777778)","https://g17.dhi-roma.it/resources/place_237","Elne","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_1069","APOSTOLIC PROVISION 1069","1622-10-16","1622-12-12","https://g17.dhi-roma.it/resources/institution_694","Patavina","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (11.877777777778 45.406388888889)","https://g17.dhi-roma.it/resources/place_440","Padua","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1503","APOSTOLIC PROVISION 1503","1622-07-16","1622-09-13","https://g17.dhi-roma.it/resources/institution_486","Regiensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.633333333333 44.7)","https://g17.dhi-roma.it/resources/place_476","Reggio Emilia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1370","APOSTOLIC PROVISION 1370","1622-07-16","1622-09-12","https://g17.dhi-roma.it/resources/institution_217","Cornetana","https://g17.dhi-roma.it/resources/institution_896","Rome","POINT (11.756111111111 42.249166666667)","https://g17.dhi-roma.it/resources/place_211","Tarquinia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_6404","APOSTOLIC PROVISION 6404","1622-04-15","1622-08-30","https://g17.dhi-roma.it/resources/institution_481","Ravennatensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (12.201666666666666 44.416111111111114)","https://g17.dhi-roma.it/resources/place_471","Ravenna","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_1134","APOSTOLIC PROVISION 1134","1622-09-15","1622-10-29","https://g17.dhi-roma.it/resources/institution_318","Laudensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (9.5 45.316666666667)","https://g17.dhi-roma.it/resources/place_309","Lodi","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1061","APOSTOLIC PROVISION 1061","1622-02-14","1622-12-09","https://g17.dhi-roma.it/resources/institution_15","Abulensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-4.6962222222222 40.654347222222)","https://g17.dhi-roma.it/resources/place_11","Ávila","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5305","APOSTOLIC PROVISION 5305","1621-07-16","1622-02-28","https://g17.dhi-roma.it/resources/institution_15","Abulensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-4.6962222222222 40.654347222222)","https://g17.dhi-roma.it/resources/place_11","Ávila","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_4558","APOSTOLIC PROVISION 4558","1623-01-14","1623-01-25","https://g17.dhi-roma.it/resources/institution_999","Suessana","https://g17.dhi-roma.it/resources/institution_849","Napoli","POINT (13.933333333333 41.233333333333)","https://g17.dhi-roma.it/resources/place_752","Sessa Aurunca","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","deceased in Rome,apostolic provision,papal grace,death of previous holder,church,Archdeacon"
"https://g17.dhi-roma.it/resources/event_5462","APOSTOLIC PROVISION 5462","1621-09-15","1622-04-05","https://g17.dhi-roma.it/resources/institution_429","Oriolensis","https://g17.dhi-roma.it/resources/institution_888","Valencia","POINT (-0.9469444444444445 38.08555555555556)","https://g17.dhi-roma.it/resources/place_422","Orihuela","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_2458","APOSTOLIC PROVISION 2458","1622-08-16","1622-10-20","https://g17.dhi-roma.it/resources/institution_451","Perusina","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.3888 43.1121)","https://g17.dhi-roma.it/resources/place_443","Perugia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder"
"https://g17.dhi-roma.it/resources/event_3963","APOSTOLIC PROVISION 3963","1614-05-16","1622-10-27","https://g17.dhi-roma.it/resources/institution_555","Tarraconensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (1.2527777777777778 41.1175)","https://g17.dhi-roma.it/resources/place_543","Tarragona","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_790","APOSTOLIC PROVISION 790","1622-06-15","1622-11-15","https://g17.dhi-roma.it/resources/institution_446","Parmensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.328 44.801472222222)","https://g17.dhi-roma.it/resources/place_438","Parma","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_830","APOSTOLIC PROVISION 830","1622-09-15","1622-11-05","https://g17.dhi-roma.it/resources/institution_328","Leodiensis","https://g17.dhi-roma.it/resources/institution_1006","Mechelen-Bruxelles","POINT (5.570555555555556 50.639722222222225)","https://g17.dhi-roma.it/resources/place_319","Liège","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_4403","APOSTOLIC PROVISION 4403","1622-11-15","1623-01-03","https://g17.dhi-roma.it/resources/institution_292","Hieracensis","https://g17.dhi-roma.it/resources/institution_855","Reggio-Calabria","POINT (16.216666666667 38.266666666667)","https://g17.dhi-roma.it/resources/place_283","Gerace","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Without care of souls,Holder of a benefice in a church"
"https://g17.dhi-roma.it/resources/event_6025","APOSTOLIC PROVISION 6025","1622-06-15","1622-07-13","https://g17.dhi-roma.it/resources/institution_318","Laudensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (9.5 45.316666666667)","https://g17.dhi-roma.it/resources/place_309","Lodi","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Archpriest,church"
"https://g17.dhi-roma.it/resources/event_5976","APOSTOLIC PROVISION 5976","1622-01-16","1622-07-09","https://g17.dhi-roma.it/resources/institution_641","Volaterrana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (10.866666666667 43.4)","https://g17.dhi-roma.it/resources/place_621","Volterra","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_5844","APOSTOLIC PROVISION 5844","1622-05-16","1622-06-17","https://g17.dhi-roma.it/resources/institution_460","Placentina provinciae Bononiensis","https://g17.dhi-roma.it/resources/institution_891","Bologna","POINT (9.7 45.05)","https://g17.dhi-roma.it/resources/place_451","Piacenza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_952","APOSTOLIC PROVISION 952","1622-07-16","1622-07-27","https://g17.dhi-roma.it/resources/institution_651","Zamorensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6 41.75)","https://g17.dhi-roma.it/resources/place_1608","Zamora Province","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Pastor,church"
"https://g17.dhi-roma.it/resources/event_1825","APOSTOLIC PROVISION 1825","1622-01-16","1622-05-01","https://g17.dhi-roma.it/resources/institution_435","Ovetensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-5.8502777777778 43.3625)","https://g17.dhi-roma.it/resources/place_427","Oviedo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Provostship,church"
"https://g17.dhi-roma.it/resources/event_2393","APOSTOLIC PROVISION 2393","1622-07-16","1622-10-05","https://g17.dhi-roma.it/resources/institution_375","Messanensis","https://g17.dhi-roma.it/resources/institution_859","Messina","POINT (15.554166666666667 38.19361111111111)","https://g17.dhi-roma.it/resources/place_367","Messina","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","apostolic provision,papal grace,death of previous holder,Archpriest,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_8945","APOSTOLIC PROVISION 8945","1622-03-16","1622-05-04","https://g17.dhi-roma.it/resources/institution_355","Mantuana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (10.791111111111 45.156388888889)","https://g17.dhi-roma.it/resources/place_347","Mantua","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1354","APOSTOLIC PROVISION 1354","1622-08-16","1622-09-12","https://g17.dhi-roma.it/resources/institution_100","Barensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (16.866666666667 41.125277777778)","https://g17.dhi-roma.it/resources/place_96","Bari","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_7086","APOSTOLIC PROVISION 7086","1678-05-16","1678-06-17","https://g17.dhi-roma.it/resources/institution_308","Januensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (8.9339833333333 44.407186111111)","https://g17.dhi-roma.it/resources/place_299","Genoa","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Archpriest,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1756","APOSTOLIC PROVISION 1756","1622-07-16","1622-10-29","https://g17.dhi-roma.it/resources/institution_528","Segobiensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-4.1183333333333 40.948055555556)","https://g17.dhi-roma.it/resources/place_516","Segovia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_4229","APOSTOLIC PROVISION 4229","1622-01-16","1622-04-12","https://g17.dhi-roma.it/resources/institution_207","Conimbricensis","https://g17.dhi-roma.it/resources/institution_873","Braga","POINT (-8.428888888888888 40.21111111111111)","https://g17.dhi-roma.it/resources/place_200","Coimbra","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_615","APOSTOLIC PROVISION 615","1622-08-16","1622-09-17","https://g17.dhi-roma.it/resources/institution_190","Civitatis Ducalis","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (12.95 42.383333333333)","https://g17.dhi-roma.it/resources/place_183","Cittaducale","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_5569","APOSTOLIC PROVISION 5569","1622-01-16","1622-04-19","https://g17.dhi-roma.it/resources/institution_305","Ispalensis","https://g17.dhi-roma.it/resources/institution_872","Seville","POINT (-5.9833333333333 37.383333333333)","https://g17.dhi-roma.it/resources/place_296","Seville","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_922","APOSTOLIC PROVISION 922","1622-07-16","1622-10-21","https://g17.dhi-roma.it/resources/institution_460","Placentina provinciae Bononiensis","https://g17.dhi-roma.it/resources/institution_891","Bologna","POINT (9.7 45.05)","https://g17.dhi-roma.it/resources/place_451","Piacenza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_641","APOSTOLIC PROVISION 641","1622-05-16","1622-09-23","https://g17.dhi-roma.it/resources/institution_140","Caesaraugustana","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-0.88333333333333 41.65)","https://g17.dhi-roma.it/resources/place_135","Zaragoza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_458","APOSTOLIC PROVISION 458","1621-10-16","1622-10-01","https://g17.dhi-roma.it/resources/institution_431","Oscensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-0.1825408 41.8425319)","https://g17.dhi-roma.it/resources/place_423","Huesca","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a portion,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_683","APOSTOLIC PROVISION 683","1622-07-16","1622-10-18","https://g17.dhi-roma.it/resources/institution_204","Conchensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-2 40)","https://g17.dhi-roma.it/resources/place_197","Cuenca Province","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Pastor,church"
"https://g17.dhi-roma.it/resources/event_5804","APOSTOLIC PROVISION 5804","1622-05-19","1622-05-30","https://g17.dhi-roma.it/resources/institution_292","Hieracensis","https://g17.dhi-roma.it/resources/institution_855","Reggio-Calabria","POINT (16.216666666667 38.266666666667)","https://g17.dhi-roma.it/resources/place_283","Gerace","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","deceased in Rome,apostolic provision,papal grace,death of previous holder"
"https://g17.dhi-roma.it/resources/event_1308","APOSTOLIC PROVISION 1308","1622-11-15","1622-12-03","https://g17.dhi-roma.it/resources/institution_480","Ravellensis","https://g17.dhi-roma.it/resources/institution_852","Amalfi","POINT (14.616666666667 40.65)","https://g17.dhi-roma.it/resources/place_470","Ravello","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_5531","APOSTOLIC PROVISION 5531","1621-08-16","1622-04-18","https://g17.dhi-roma.it/resources/institution_486","Regiensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.633333333333 44.7)","https://g17.dhi-roma.it/resources/place_476","Reggio Emilia","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_1777","APOSTOLIC PROVISION 1777","1622-06-15","1622-09-19","https://g17.dhi-roma.it/resources/institution_528","Segobiensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-4.1183333333333 40.948055555556)","https://g17.dhi-roma.it/resources/place_516","Segovia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Scholaster,church"
"https://g17.dhi-roma.it/resources/event_2450","APOSTOLIC PROVISION 2450","1622-09-15","1622-10-22","https://g17.dhi-roma.it/resources/institution_137","Buscoducensis","https://g17.dhi-roma.it/resources/institution_1006","Mechelen-Bruxelles","POINT (5.3166666666667 51.7)","https://g17.dhi-roma.it/resources/place_132","'s-Hertogenbosch","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_4451","APOSTOLIC PROVISION 4451","1622-12-16","1623-01-13","https://g17.dhi-roma.it/resources/institution_261","Firmana","https://g17.dhi-roma.it/resources/institution_995","Fermo","POINT (13.7181 43.160419444444)","https://g17.dhi-roma.it/resources/place_252","Fermo","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_4669","APOSTOLIC PROVISION 4669","1622-11-15","1623-02-08","https://g17.dhi-roma.it/resources/institution_446","Parmensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.328 44.801472222222)","https://g17.dhi-roma.it/resources/place_438","Parma","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_3811","APOSTOLIC PROVISION 3811","1677-10-16","1678-09-29","https://g17.dhi-roma.it/resources/institution_277","Gerundensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (2.8166666666667 41.983333333333)","https://g17.dhi-roma.it/resources/place_268","Girona","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Archdeacon"
"https://g17.dhi-roma.it/resources/event_7238","APOSTOLIC PROVISION 7238","1678-05-16","1678-08-30","https://g17.dhi-roma.it/resources/institution_441","Pampilonensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-1.65 42.816666666667)","https://g17.dhi-roma.it/resources/place_433","Pamplona","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Sexton"
"https://g17.dhi-roma.it/resources/event_3315","APOSTOLIC PROVISION 3315","1677-07-16","1677-10-18","https://g17.dhi-roma.it/resources/institution_365","Maurianensis","https://g17.dhi-roma.it/resources/institution_824","Vienne","POINT (6.6666666666667 45.2)","https://g17.dhi-roma.it/resources/place_357","Maurienne","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_3374","APOSTOLIC PROVISION 3374","1677-06-15","1677-12-20","https://g17.dhi-roma.it/resources/institution_461","Placentina provinciae Compostellanae","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6.0908333333333 40.0275)","https://g17.dhi-roma.it/resources/place_452","Plasencia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7945","APOSTOLIC PROVISION 7945","1676-10-16","1677-10-18","https://g17.dhi-roma.it/resources/institution_276","Gebennensis","https://g17.dhi-roma.it/resources/institution_824","Vienne","POINT (6.15 46.2)","https://g17.dhi-roma.it/resources/place_267","Geneva","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Monastery,Order of Saint Benedict,Curate,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_4737","APOSTOLIC PROVISION 4737","1622-12-16","1623-02-13","https://g17.dhi-roma.it/resources/institution_187","Civitatensis Provinciae Compostellani","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6.5225 40.596944444444)","https://g17.dhi-roma.it/resources/place_180","Ciudad Rodrigo","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_821","APOSTOLIC PROVISION 821","1622-08-16","1622-10-31","https://g17.dhi-roma.it/resources/institution_107","Beneventana","https://g17.dhi-roma.it/resources/institution_847","Benevento","POINT (14.783333333333 41.133333333333)","https://g17.dhi-roma.it/resources/place_103","Benevento","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_7744","APOSTOLIC PROVISION 7744","1622-04-28","1622-05-09","https://g17.dhi-roma.it/resources/institution_96","Balneoregien","https://g17.dhi-roma.it/resources/institution_896","Rome","POINT (12.089166666667 42.63)","https://g17.dhi-roma.it/resources/place_92","Bagnoregio","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1922","APOSTOLIC PROVISION 1922","1622-05-16","1622-09-09","https://g17.dhi-roma.it/resources/institution_435","Ovetensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-5.8502777777778 43.3625)","https://g17.dhi-roma.it/resources/place_427","Oviedo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_237","APOSTOLIC PROVISION 237","1620-09-04","1622-12-05","https://g17.dhi-roma.it/resources/institution_504","Salernitana","https://g17.dhi-roma.it/resources/institution_850","Salerno","POINT (14.759444444444444 40.68055555555556)","https://g17.dhi-roma.it/resources/place_494","Salerno","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_3401","APOSTOLIC PROVISION 3401","1677-10-16","1677-12-24","https://g17.dhi-roma.it/resources/institution_264","Foroliviensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (12.040833333333 44.2225)","https://g17.dhi-roma.it/resources/place_255","Forlì","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_1293","APOSTOLIC PROVISION 1293","1622-05-16","1622-12-01","https://g17.dhi-roma.it/resources/institution_493","Rossanensis","https://g17.dhi-roma.it/resources/institution_857","Rossano","POINT (16.633333333333 39.566666666667)","https://g17.dhi-roma.it/resources/place_483","Rossano","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_7064","APOSTOLIC PROVISION 7064","1678-05-16","1678-06-27","https://g17.dhi-roma.it/resources/institution_372","Melphiensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (15.655833333333 40.996388888889)","https://g17.dhi-roma.it/resources/place_364","Melfi","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_3353","APOSTOLIC PROVISION 3353","1675-09-13","1677-12-14","https://g17.dhi-roma.it/resources/institution_561","Theanensis","https://g17.dhi-roma.it/resources/institution_846","Capua","POINT (14.066666666667 41.25)","https://g17.dhi-roma.it/resources/place_548","Teano","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_228","APOSTOLIC PROVISION 228","1678-05-16","1678-07-19","https://g17.dhi-roma.it/resources/institution_403","Nannetensis","https://g17.dhi-roma.it/resources/institution_827","Tours","POINT (-1.5538888888889 47.217222222222)","https://g17.dhi-roma.it/resources/place_395","Nantes","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor"
"https://g17.dhi-roma.it/resources/event_3436","APOSTOLIC PROVISION 3436","1675-10-12","1678-01-12","https://g17.dhi-roma.it/resources/institution_310","Juvenacensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (16.666666666667 41.183333333333)","https://g17.dhi-roma.it/resources/place_301","Giovinazzo","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Heir"
"https://g17.dhi-roma.it/resources/event_6455","APOSTOLIC PROVISION 6455","1622-08-16","1622-09-03","https://g17.dhi-roma.it/resources/institution_120","Bononiensis","https://g17.dhi-roma.it/resources/institution_891","Bologna","POINT (11.342777777778 44.493888888889)","https://g17.dhi-roma.it/resources/place_115","Bologna","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Major church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_4026","APOSTOLIC PROVISION 4026","1622-05-16","1622-06-17","https://g17.dhi-roma.it/resources/institution_277","Gerundensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (2.8166666666667 41.983333333333)","https://g17.dhi-roma.it/resources/place_268","Girona","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Monastery,Infirmary,Order of Saint Benedict"
